latitude,longitude,turbidez,clorofila,data,B2,B3,B4,B5,B8,B11,NDCI,NDVI,FAI,MNDWI,B3_B2_ratio,B4_B3_ratio,B5_B4_ratio,Image_Date,Cloud_Percentage,Month,Season
-18.806701941187843,-45.19720795041216,19.0,,2020-12-18,465.0,753.0,822.0,699.0,399.0,270.0,-0.08086785009861933,-0.3464373464373464,-324.8666666666667,0.47214076246334313,1.6193548387096774,1.091633466135458,0.8503649635036497,2020-11-27,11.791575,11.0,4.0
-18.806701941187843,-45.19720795041216,6.81,,2021-01-25,501.0,870.0,811.0,678.0,388.0,307.0,-0.0893216924110141,-0.35279399499582986,-333.4,0.47833474936278675,1.7365269461077844,0.9321839080459771,0.8360049321824907,2021-01-21,3.366939,1.0,1.0
-18.806701941187843,-45.19720795041216,16.2,,2021-02-22,1522.0,1656.0,1502.0,2049.0,2014.0,2293.0,0.15404111517882288,0.14562002275312855,371.37777777777774,-0.16130665991390225,1.0880420499342969,0.9070048309178744,1.3641810918774966,2021-03-22,4.841053,3.0,2.0
-18.806701941187843,-45.19720795041216,3.22,,2021-04-27,265.0,518.0,214.0,170.0,85.0,60.0,-0.11458333333333333,-0.431438127090301,-101.62222222222223,0.7923875432525952,1.9547169811320755,0.41312741312741313,0.794392523364486,2021-04-01,0.155116,4.0,2.0
-18.806701941187843,-45.19720795041216,8.71,,2021-05-25,238.0,370.0,183.0,145.0,115.0,77.0,-0.11585365853658537,-0.22818791946308725,-49.155555555555566,0.6554809843400448,1.5546218487394958,0.4945945945945946,0.7923497267759563,2021-06-10,0.196616,6.0,3.0
-18.806701941187843,-45.19720795041216,1.45,,2021-06-24,307.0,540.0,329.0,245.0,126.0,113.0,-0.14634146341463414,-0.4461538461538462,-164.60000000000002,0.6539050535987749,1.758957654723127,0.6092592592592593,0.7446808510638298,2021-07-10,0.00997,7.0,3.0
-18.806701941187843,-45.19720795041216,16.6,,2021-07-28,456.0,687.0,858.0,751.0,579.0,299.0,-0.06650093225605966,-0.1941544885177453,-179.62222222222226,0.3935091277890467,1.506578947368421,1.2489082969432315,0.8752913752913752,2021-08-14,0.007913,8.0,3.0
-18.806701941187843,-45.19720795041216,93.4,,2021-08-30,456.0,687.0,858.0,751.0,579.0,299.0,-0.06650093225605966,-0.1941544885177453,-179.62222222222226,0.3935091277890467,1.506578947368421,1.2489082969432315,0.8752913752913752,2021-08-14,0.007913,8.0,3.0
-18.806701941187843,-45.19720795041216,20.8,,2021-09-29,444.0,730.0,1314.0,1379.0,1534.0,1176.0,0.024136650575566285,0.07724719101123595,244.5333333333333,-0.23399790136411333,1.6441441441441442,1.8,1.0494672754946728,2021-09-03,0.009818,9.0,4.0
-18.806701941187843,-45.19720795041216,6.42,,2021-11-01,583.0,1084.0,1510.0,2226.0,3196.0,3152.0,0.19164882226980728,0.35826604334891626,1394.088888888889,-0.48819641170915956,1.8593481989708405,1.3929889298892988,1.4741721854304635,2021-10-28,3.345796,10.0,4.0
-18.73487252168208,-45.18034911172143,136.0,,2020-12-15,600.0,1158.0,1526.0,2020.0,1172.0,2598.0,0.13931190073322053,-0.13120830244625648,-544.5777777777778,-0.38338658146964855,1.93,1.3177892918825562,1.3237221494102227,2020-11-27,11.791575,11.0,4.0
-18.73487252168208,-45.18034911172143,5.89,,2021-01-26,364.0,749.0,620.0,834.0,274.0,750.0,0.14718019257221457,-0.3870246085011186,-369.1111111111111,-0.00066711140760507,2.0576923076923075,0.8277703604806409,1.3451612903225807,2021-01-21,3.366939,1.0,1.0
-18.73487252168208,-45.18034911172143,7.89,,2021-02-23,717.0,819.0,550.0,551.0,792.0,600.0,0.0009082652134423251,0.18032786885245902,233.1111111111111,0.1543340380549683,1.1422594142259415,0.6715506715506715,1.0018181818181817,2021-03-22,4.841053,3.0,2.0
-18.73487252168208,-45.18034911172143,2.44,,2021-04-27,274.0,498.0,196.0,179.0,93.0,101.0,-0.04533333333333334,-0.356401384083045,-86.11111111111111,0.662771285475793,1.8175182481751824,0.39357429718875503,0.9132653061224489,2021-04-01,0.155116,4.0,2.0
-18.73487252168208,-45.18034911172143,6.98,,2021-05-21,201.0,401.0,148.0,144.0,78.0,110.0,-0.0136986301369863,-0.30973451327433627,-63.24444444444444,0.5694716242661448,1.9950248756218905,0.3690773067331671,0.972972972972973,2021-06-10,0.196616,6.0,3.0
-18.73487252168208,-45.18034911172143,1.89,,2021-06-24,273.0,514.0,240.0,236.0,119.0,160.0,-0.008403361344537815,-0.3370473537604457,-106.77777777777777,0.5252225519287834,1.8827838827838828,0.4669260700389105,0.9833333333333333,2021-07-10,0.00997,7.0,3.0
-18.73487252168208,-45.18034911172143,1.43,,2021-07-27,476.0,897.0,834.0,1104.0,439.0,1171.0,0.1393188854489164,-0.3102906520031422,-454.91111111111115,-0.13249516441005801,1.884453781512605,0.9297658862876255,1.3237410071942446,2021-08-14,0.007913,8.0,3.0
-18.73487252168208,-45.18034911172143,9.07,,2021-08-30,476.0,897.0,834.0,1104.0,439.0,1171.0,0.1393188854489164,-0.3102906520031422,-454.91111111111115,-0.13249516441005801,1.884453781512605,0.9297658862876255,1.3237410071942446,2021-08-14,0.007913,8.0,3.0
-18.73487252168208,-45.18034911172143,13.9,,2021-09-29,692.0,1348.0,1960.0,2483.0,2242.0,3227.0,0.11771325680846276,0.06711089957163256,56.755555555555475,-0.4107103825136612,1.9479768786127167,1.454005934718101,1.2668367346938776,2021-09-03,0.009818,9.0,4.0
-18.73487252168208,-45.18034911172143,2.32,,2021-11-01,1062.0,1994.0,3028.0,3402.0,3328.0,4996.0,0.05816485225505443,0.04719949653870359,-49.86666666666679,-0.42947067238912734,1.8775894538606404,1.518555667001003,1.1235138705416117,2021-10-28,3.345796,10.0,4.0
-18.63278615468668,-45.23692682189738,19.5,,2020-12-15,596.0,899.0,1374.0,1968.0,1268.0,2548.0,0.17773788150807898,-0.04012112036336109,-314.7111111111112,-0.4783870031911807,1.5083892617449663,1.528364849833148,1.4323144104803494,2020-11-27,11.791575,11.0,4.0
-18.63278615468668,-45.23692682189738,7.8,,2021-01-26,321.0,630.0,700.0,1244.0,454.0,1399.0,0.27983539094650206,-0.21317157712305027,-370.26666666666665,-0.3790044356826023,1.9626168224299065,1.1111111111111112,1.7771428571428571,2021-01-21,3.366939,1.0,1.0
-18.63278615468668,-45.23692682189738,3.39,,2021-02-23,183.0,323.0,122.0,90.0,39.0,61.0,-0.1509433962264151,-0.515527950310559,-72.15555555555555,0.6822916666666666,1.7650273224043715,0.37770897832817335,0.7377049180327869,2021-03-22,4.841053,3.0,2.0
-18.63278615468668,-45.23692682189738,5.24,,2021-04-27,229.0,388.0,146.0,121.0,53.0,85.0,-0.09363295880149813,-0.46733668341708545,-82.15555555555557,0.6405919661733616,1.6943231441048034,0.37628865979381443,0.8287671232876712,2021-04-01,0.155116,4.0,2.0
-18.63278615468668,-45.23692682189738,2.53,,2021-05-21,202.0,334.0,152.0,163.0,44.0,103.0,0.03492063492063492,-0.5510204081632653,-99.28888888888889,0.528604118993135,1.6534653465346534,0.4550898203592814,1.0723684210526316,2021-06-10,0.196616,6.0,3.0
-18.63278615468668,-45.23692682189738,32.4,,2021-06-23,285.0,446.0,270.0,407.0,127.0,246.0,0.20236336779911374,-0.3602015113350126,-138.73333333333335,0.28901734104046245,1.5649122807017544,0.6053811659192825,1.5074074074074073,2021-07-10,0.00997,7.0,3.0
-18.63278615468668,-45.23692682189738,1.14,,2021-07-27,430.0,647.0,791.0,1251.0,608.0,1483.0,0.22526934378060726,-0.13080771979985703,-306.02222222222224,-0.39248826291079814,1.5046511627906978,1.222565687789799,1.5815423514538558,2021-08-14,0.007913,8.0,3.0
-18.63278615468668,-45.23692682189738,12.5,,2021-08-30,430.0,647.0,791.0,1251.0,608.0,1483.0,0.22526934378060726,-0.13080771979985703,-306.02222222222224,-0.39248826291079814,1.5046511627906978,1.222565687789799,1.5815423514538558,2021-08-14,0.007913,8.0,3.0
-18.63278615468668,-45.23692682189738,13.2,,2021-09-29,614.0,1007.0,1604.0,2172.0,1908.0,2941.0,0.1504237288135593,0.08656036446469248,66.31111111111113,-0.4898682877406282,1.6400651465798046,1.592850049652433,1.3541147132169575,2021-09-03,0.009818,9.0,4.0
-18.63278615468668,-45.23692682189738,3.0,,2021-10-27,780.0,1240.0,1962.0,2430.0,2400.0,3573.0,0.10655737704918032,0.10041265474552957,151.5999999999999,-0.48472885933928944,1.5897435897435896,1.582258064516129,1.238532110091743,2021-09-28,0.825269,9.0,4.0
-18.63326972491588,-45.22360588290943,2.67,,2020-12-15,504.0,850.0,1660.0,2126.0,1722.0,2327.0,0.1230850501848917,0.018332347723240685,-56.57777777777778,-0.46490399748190114,1.6865079365079365,1.9529411764705882,1.280722891566265,2020-11-27,11.791575,11.0,4.0
-18.63326972491588,-45.22360588290943,63.2,,2021-01-26,571.0,1002.0,1560.0,1867.0,938.0,1586.0,0.08958272541581558,-0.24899919935948758,-626.6222222222223,-0.22565687789799072,1.754816112084063,1.5568862275449102,1.1967948717948718,2021-01-21,3.366939,1.0,1.0
-18.63326972491588,-45.22360588290943,2.82,,2021-02-23,213.0,365.0,154.0,123.0,46.0,89.0,-0.11191335740072202,-0.54,-96.44444444444446,0.6079295154185022,1.7136150234741785,0.42191780821917807,0.7987012987012987,2021-03-22,4.841053,3.0,2.0
-18.63326972491588,-45.22360588290943,6.43,,2021-04-27,218.0,372.0,164.0,138.0,72.0,103.0,-0.08609271523178808,-0.3898305084745763,-81.15555555555557,0.5663157894736842,1.7064220183486238,0.44086021505376344,0.8414634146341463,2021-04-01,0.155116,4.0,2.0
-18.63326972491588,-45.22360588290943,2.1,,2021-05-21,211.0,391.0,258.0,230.0,86.0,163.0,-0.05737704918032787,-0.5,-155.11111111111111,0.41155234657039713,1.853080568720379,0.659846547314578,0.8914728682170543,2021-06-10,0.196616,6.0,3.0
-18.63326972491588,-45.22360588290943,4.43,,2021-06-23,281.0,582.0,592.0,751.0,204.0,508.0,0.11839166046165302,-0.48743718592964824,-373.0666666666667,0.06788990825688074,2.0711743772241995,1.0171821305841924,1.2685810810810811,2021-07-10,0.00997,7.0,3.0
-18.63326972491588,-45.22360588290943,1.84,,2021-07-27,560.0,835.0,1506.0,1961.0,1666.0,2008.0,0.13123738102105567,0.05044136191677175,70.75555555555547,-0.4125923320436159,1.4910714285714286,1.8035928143712574,1.302124833997344,2021-08-14,0.007913,8.0,3.0
-18.63326972491588,-45.22360588290943,30.3,,2021-08-30,560.0,835.0,1506.0,1961.0,1666.0,2008.0,0.13123738102105567,0.05044136191677175,70.75555555555547,-0.4125923320436159,1.4910714285714286,1.8035928143712574,1.302124833997344,2021-08-14,0.007913,8.0,3.0
-18.63326972491588,-45.22360588290943,5.62,,2021-09-29,650.0,1096.0,2150.0,2531.0,2298.0,2766.0,0.08139286477248452,0.03327338129496403,38.48888888888905,-0.4324184360435008,1.6861538461538461,1.9616788321167884,1.1772093023255814,2021-09-03,0.009818,9.0,4.0
-18.63326972491588,-45.22360588290943,163.0,,2021-10-27,603.0,999.0,1868.0,2189.0,2004.0,2605.0,0.07912250431353217,0.03512396694214876,4.977777777777874,-0.44561598224195337,1.6567164179104477,1.86986986986987,1.1718415417558887,2021-09-28,0.825269,9.0,4.0
-18.51667477017817,-45.28175900466379,4.21,,2020-12-18,528.0,1004.0,1092.0,795.0,651.0,582.0,-0.1573926868044515,-0.25301204819277107,-350.33333333333337,0.266078184110971,1.9015151515151516,1.0876494023904382,0.728021978021978,2020-11-27,11.791575,11.0,4.0
-18.51667477017817,-45.28175900466379,7.09,,2021-01-25,429.0,923.0,799.0,500.0,229.0,352.0,-0.23017705927636645,-0.5544747081712063,-490.5333333333333,0.44784313725490194,2.1515151515151514,0.8656554712892741,0.6257822277847309,2021-01-21,3.366939,1.0,1.0
-18.51667477017817,-45.28175900466379,13.4,,2021-02-22,235.0,418.0,150.0,110.0,59.0,94.0,-0.15384615384615385,-0.4354066985645933,-81.04444444444445,0.6328125,1.778723404255319,0.3588516746411483,0.7333333333333333,2021-03-22,4.841053,3.0,2.0
-18.51667477017817,-45.28175900466379,16.5,,2021-05-18,254.0,496.0,225.0,150.0,86.0,110.0,-0.2,-0.44694533762057875,-118.55555555555554,0.636963696369637,1.952755905511811,0.4536290322580645,0.6666666666666666,2021-06-10,0.196616,6.0,3.0
-18.51667477017817,-45.28175900466379,8.72,,2021-05-25,254.0,496.0,225.0,150.0,86.0,110.0,-0.2,-0.44694533762057875,-118.55555555555554,0.636963696369637,1.952755905511811,0.4536290322580645,0.6666666666666666,2021-06-10,0.196616,6.0,3.0
-18.51667477017817,-45.28175900466379,2.19,,2021-06-28,386.0,786.0,566.0,364.0,153.0,148.0,-0.2172043010752688,-0.5744089012517385,-338.68888888888887,0.683083511777302,2.0362694300518136,0.7201017811704835,0.6431095406360424,2021-07-25,0.008311,7.0,3.0
-18.51667477017817,-45.28175900466379,4.86,,2021-07-28,612.0,1078.0,1338.0,1062.0,1122.0,764.0,-0.115,-0.08780487804878048,-113.95555555555552,0.17046688382193267,1.761437908496732,1.2411873840445269,0.7937219730941704,2021-08-14,0.007913,8.0,3.0
-18.51667477017817,-45.28175900466379,6.12,,2021-08-30,612.0,1078.0,1338.0,1062.0,1122.0,764.0,-0.115,-0.08780487804878048,-113.95555555555552,0.17046688382193267,1.761437908496732,1.2411873840445269,0.7937219730941704,2021-08-14,0.007913,8.0,3.0
-18.51667477017817,-45.28175900466379,20.4,,2021-10-01,689.0,1322.0,1874.0,1617.0,2098.0,1741.0,-0.07361787453451733,0.05639476334340383,247.6444444444444,-0.13679399281749918,1.9187227866473149,1.4175491679273828,0.8628601921024547,2021-09-03,0.009818,9.0,4.0
-18.51667477017817,-45.28175900466379,44.8,,2021-10-28,1014.0,1824.0,2674.0,2887.0,3020.0,4044.0,0.03830246358568603,0.060765718299964876,102.44444444444434,-0.3783231083844581,1.7988165680473374,1.4660087719298245,1.0796559461480928,2021-09-28,0.825269,9.0,4.0
-18.469869227074287,-45.38645255331407,29.6,,2020-12-18,360.0,572.0,354.0,222.0,114.0,136.0,-0.22916666666666666,-0.5128205128205128,-201.24444444444447,0.615819209039548,1.5888888888888888,0.6188811188811189,0.6271186440677966,2020-11-27,11.791575,11.0,4.0
-18.469869227074287,-45.38645255331407,3.66,,2021-01-25,352.0,614.0,342.0,204.0,116.0,138.0,-0.25274725274725274,-0.49344978165938863,-189.73333333333335,0.6329787234042553,1.7443181818181819,0.5570032573289903,0.5964912280701754,2021-01-21,3.366939,1.0,1.0
-18.469869227074287,-45.38645255331407,46.0,,2021-02-22,199.0,295.0,93.0,80.0,54.0,66.0,-0.07514450867052024,-0.2653061224489796,-34.2,0.6343490304709142,1.4824120603015076,0.3152542372881356,0.8602150537634409,2021-03-22,4.841053,3.0,2.0
-18.469869227074287,-45.38645255331407,28.1,,2021-05-18,189.0,288.0,122.0,101.0,81.0,96.0,-0.09417040358744394,-0.2019704433497537,-36.37777777777778,0.5,1.5238095238095237,0.4236111111111111,0.8278688524590164,2021-06-10,0.196616,6.0,3.0
-18.469869227074287,-45.38645255331407,2.42,,2021-05-25,189.0,288.0,122.0,101.0,81.0,96.0,-0.09417040358744394,-0.2019704433497537,-36.37777777777778,0.5,1.5238095238095237,0.4236111111111111,0.8278688524590164,2021-06-10,0.196616,6.0,3.0
-18.469869227074287,-45.38645255331407,1.85,,2021-06-28,253.0,403.0,184.0,120.0,73.0,128.0,-0.21052631578947367,-0.43190661478599224,-101.04444444444445,0.5178907721280602,1.592885375494071,0.456575682382134,0.6521739130434783,2021-07-25,0.008311,7.0,3.0
-18.469869227074287,-45.38645255331407,2.48,,2021-07-28,393.0,532.0,337.0,274.0,205.0,187.0,-0.10310965630114566,-0.24354243542435425,-105.33333333333331,0.47983310152990266,1.3536895674300256,0.6334586466165414,0.8130563798219584,2021-08-14,0.007913,8.0,3.0
-18.469869227074287,-45.38645255331407,2.03,,2021-09-02,393.0,532.0,337.0,274.0,205.0,187.0,-0.10310965630114566,-0.24354243542435425,-105.33333333333331,0.47983310152990266,1.3536895674300256,0.6334586466165414,0.8130563798219584,2021-08-14,0.007913,8.0,3.0
-18.469869227074287,-45.38645255331407,27.4,,2021-10-01,324.0,598.0,614.0,449.0,302.0,246.0,-0.15522107243650046,-0.3406113537117904,-246.57777777777778,0.41706161137440756,1.845679012345679,1.0267558528428093,0.7312703583061889,2021-09-03,0.009818,9.0,4.0
-18.469869227074287,-45.38645255331407,2.7,,2021-10-28,884.0,1546.0,2342.0,2257.0,2700.0,2998.0,-0.018482278756251358,0.07100357001190004,241.37777777777774,-0.31954225352112675,1.748868778280543,1.5148771021992238,0.9637062339880444,2021-09-28,0.825269,9.0,4.0
-18.234392101459004,-45.243239323852194,8.79,,2020-12-15,364.0,311.0,201.0,206.0,132.0,160.0,0.012285012285012284,-0.2072072072072072,-61.71111111111111,0.3205944798301486,0.8543956043956044,0.6463022508038585,1.0248756218905473,2020-11-27,11.791575,11.0,4.0
-18.234392101459004,-45.243239323852194,3.48,,2021-01-26,431.0,665.0,272.0,256.0,176.0,237.0,-0.030303030303030304,-0.21428571428571427,-89.77777777777777,0.4745011086474501,1.54292343387471,0.40902255639097745,0.9411764705882353,2021-01-21,3.366939,1.0,1.0
-18.234392101459004,-45.243239323852194,5.04,,2021-02-23,220.0,317.0,91.0,81.0,56.0,107.0,-0.05813953488372093,-0.23809523809523808,-37.84444444444445,0.49528301886792453,1.440909090909091,0.2870662460567823,0.8901098901098901,2021-03-22,4.841053,3.0,2.0
-18.234392101459004,-45.243239323852194,39.3,,2021-04-29,276.0,385.0,144.0,138.0,118.0,167.0,-0.02127659574468085,-0.09923664122137404,-30.088888888888903,0.39492753623188404,1.394927536231884,0.37402597402597404,0.9583333333333334,2021-04-01,0.155116,4.0,2.0
-18.234392101459004,-45.243239323852194,1.58,,2021-05-21,195.0,296.0,134.0,166.0,124.0,177.0,0.10666666666666667,-0.03875968992248062,-17.644444444444446,0.25158562367864695,1.5179487179487179,0.4527027027027027,1.2388059701492538,2021-06-10,0.196616,6.0,3.0
-18.234392101459004,-45.243239323852194,0.82,,2021-06-25,307.0,386.0,178.0,149.0,117.0,213.0,-0.08868501529051988,-0.20677966101694914,-67.22222222222223,0.2888146911519199,1.257328990228013,0.46113989637305697,0.8370786516853933,2021-07-10,0.00997,7.0,3.0
-18.234392101459004,-45.243239323852194,1.62,,2021-07-26,389.0,528.0,252.0,234.0,192.0,247.0,-0.037037037037037035,-0.13513513513513514,-59.111111111111114,0.36258064516129035,1.3573264781491003,0.4772727272727273,0.9285714285714286,2021-08-14,0.007913,8.0,3.0
-18.234392101459004,-45.243239323852194,8.58,,2021-09-03,389.0,528.0,252.0,234.0,192.0,247.0,-0.037037037037037035,-0.13513513513513514,-59.111111111111114,0.36258064516129035,1.3573264781491003,0.4772727272727273,0.9285714285714286,2021-08-14,0.007913,8.0,3.0
-18.234392101459004,-45.243239323852194,1.63,,2021-09-28,284.0,476.0,197.0,206.0,115.0,322.0,0.022332506203473945,-0.26282051282051283,-104.22222222222223,0.19298245614035087,1.676056338028169,0.41386554621848737,1.0456852791878173,2021-09-03,0.009818,9.0,4.0
-18.234392101459004,-45.243239323852194,46.8,,2021-10-27,536.0,827.0,504.0,777.0,307.0,800.0,0.21311475409836064,-0.24290998766954378,-249.62222222222226,0.016594960049170254,1.5429104477611941,0.6094316807738815,1.5416666666666667,2021-09-28,0.825269,9.0,4.0
