PONTO,DATA,Clorofila a,Transparência da Água,Sólidos Dissolvidos,Sólidos Dissolvidos Totais,Sólidos Sedimentáveis,Sólidos Suspensos Totais,Sólidos Totais,Turbidez,Latitude,Longitude,B2,B3,B4,B5,B8,B11,NDCI,NDVI,FAI,MNDWI,B3_B2_ratio,B4_B3_ratio,B5_B4_ratio,Image_Date,Cloud_Percentage,Month,Season
CLA-ETE,2022-01-04,66.75,,,156.0,0.3,10.0,264.0,36.1,-18.56789782716224,-51.11068187135282,1042.0,1372.0,1498.0,1455.0,1074.0,735.0,-0.014561462919065358,-0.16485225505443235,-288.3555555555556,0.3023255813953488,1.3166986564299423,1.0918367346938775,0.9712950600801068,2021-12-26,0.185473,1,1
CLA-01,2022-04-03,1.0,0.4,,20.0,,,28.0,45.4,-18.40471469720768,-51.22287716980235,676.0,1028.0,1116.0,1523.0,585.0,383.0,0.15422508525956802,-0.31216931216931215,-400.68888888888887,0.4571226080793763,1.5207100591715976,1.0856031128404668,1.364695340501792,2022-04-25,0.002166,4,2
CLA-02,2022-04-03,1.0,0.6,,18.0,,,28.0,21.9,-18.478620867606217,-51.188607926708855,401.0,666.0,530.0,434.0,185.0,57.0,-0.0995850622406639,-0.4825174825174825,-260.9111111111111,0.8423236514522822,1.660847880299252,0.7957957957957958,0.8188679245283019,2022-04-25,0.002166,4,2
CLA-03,2022-04-03,1.0,0.95,,18.0,,,24.0,13.3,-18.528218997966466,-51.15191904306638,539.0,874.0,907.0,794.0,257.0,94.0,-0.06643151087595532,-0.5584192439862543,-505.4666666666667,0.8057851239669421,1.6215213358070502,1.0377574370709381,0.8754134509371555,2022-03-23,0.001784,4,2
CLA-04,2022-04-03,5.34,0.5,,18.0,,,26.0,33.9,-18.554869066877227,-51.12675459317855,524.0,902.0,1192.0,1161.0,544.0,435.0,-0.01317467063323417,-0.37327188940092165,-513.4222222222222,0.3492894540014959,1.7213740458015268,1.3215077605321508,0.9739932885906041,2022-03-23,0.001784,4,2
CLA-05,2022-04-03,1.669,0.5,,20.0,,,30.0,31.8,-18.55495622601502,-51.12622947820932,532.0,914.0,1228.0,1206.0,508.0,158.0,-0.009038619556285949,-0.4147465437788018,-529.7777777777778,0.7052238805970149,1.718045112781955,1.3435448577680524,0.9820846905537459,2022-03-23,0.001784,4,2
CLA-06,2022-04-03,1.0,0.5,,18.0,,,26.0,33.9,-18.56984252661672,-51.10807692400981,552.0,963.0,1260.0,1254.0,486.0,139.0,-0.002386634844868735,-0.44329896907216493,-574.7111111111112,0.7477313974591652,1.7445652173913044,1.308411214953271,0.9952380952380953,2022-03-23,0.001784,4,2
CLA-06B,2022-04-03,1.335,1.5,,28.0,,,32.0,23.8,-18.580416304138197,-51.10538491999489,524.0,852.0,836.0,710.0,226.0,83.0,-0.0815006468305304,-0.5743879472693032,-476.1333333333333,0.8224598930481284,1.6259541984732824,0.9812206572769953,0.8492822966507177,2022-03-23,0.001784,4,2
CLA-07,2022-04-03,4.005,0.5,,22.0,,,28.0,16.1,-18.64469238815568,-51.05218482324302,562.0,904.0,824.0,718.0,279.0,145.0,-0.06874189364461739,-0.4941069809610154,-424.2888888888889,0.7235462345090562,1.6085409252669038,0.911504424778761,0.8713592233009708,2022-03-23,0.001784,4,2
CLA-08,2022-04-03,1.001,0.8,,18.0,,,24.0,33.5,-18.706763370925028,-51.008782838537705,534.0,868.0,803.0,682.0,289.0,126.0,-0.08148148148148149,-0.4706959706959707,-393.6444444444444,0.7464788732394366,1.6254681647940075,0.9251152073732719,0.8493150684931506,2022-03-23,0.001784,4,2
CLA-08CS,2022-04-03,1.0,0.5,,22.0,,,32.0,13.3,-18.658334892800493,-51.06757829218299,517.0,830.0,758.0,625.0,204.0,93.0,-0.09616775126536514,-0.5758835758835759,-435.7777777777778,0.7984832069339112,1.6054158607350097,0.9132530120481928,0.8245382585751979,2022-03-23,0.001784,4,2
CLA-09,2022-04-03,1.0,0.8,,30.0,,,38.0,35.3,-18.732783800131944,-51.003284514940056,549.0,896.0,932.0,809.0,307.0,178.0,-0.07064905226881103,-0.5044390637610977,-490.9555555555555,0.6685288640595903,1.6320582877959928,1.0401785714285714,0.8680257510729614,2022-03-23,0.001784,4,2
CLA-ETE,2022-04-03,,,,166.0,0.3,10.0,248.0,33.6,-18.56789782716224,-51.11068187135282,423.0,736.0,792.0,1108.0,1998.0,421.0,0.16631578947368422,0.432258064516129,1271.9555555555555,0.2722558340535869,1.739952718676123,1.076086956521739,1.398989898989899,2022-03-23,0.001784,4,2
CLA-01,2022-07-02,1.0,2.0,,16.0,,,22.0,4.54,-18.40471469720768,-51.22287716980235,456.0,733.0,612.0,824.0,315.0,300.0,0.14763231197771587,-0.32038834951456313,-241.5333333333333,0.4191674733785092,1.6074561403508771,0.834924965893588,1.34640522875817,2022-07-04,0.002884,7,3
CLA-02,2022-07-02,5.674,3.5,,18.0,,,30.0,1.98,-18.478620867606217,-51.188607926708855,237.0,365.0,171.0,148.0,96.0,72.0,-0.07210031347962383,-0.2808988764044944,-57.400000000000006,0.6704805491990846,1.540084388185654,0.4684931506849315,0.8654970760233918,2022-07-04,0.002884,7,3
CLA-03,2022-07-02,13.684,5.0,,16.0,,,20.0,1.89,-18.528218997966466,-51.15191904306638,240.0,336.0,169.0,162.0,122.0,102.0,-0.021148036253776436,-0.16151202749140894,-35.0888888888889,0.5342465753424658,1.4,0.5029761904761905,0.9585798816568047,2022-07-31,0.002127,7,3
CLA-04,2022-07-02,8.678,1.5,,22.0,,,32.0,3.55,-18.554869066877227,-51.12675459317855,308.0,450.0,342.0,427.0,316.0,528.0,0.11053315994798439,-0.03951367781155015,-59.06666666666666,-0.07975460122699386,1.4610389610389611,0.76,1.2485380116959064,2022-07-31,0.002127,7,3
CLA-05,2022-07-02,17.355,0.5,,62.0,,,70.0,2.83,-18.55495622601502,-51.12622947820932,307.0,448.0,312.0,265.0,232.0,237.0,-0.08145580589254767,-0.14705882352941177,-66.66666666666669,0.30802919708029197,1.4592833876221498,0.6964285714285714,0.8493589743589743,2022-07-31,0.002127,7,3
CLA-06,2022-07-02,1.0,1.5,,26.0,,,30.0,5.8,-18.56984252661672,-51.10807692400981,340.0,487.0,271.0,255.0,199.0,210.0,-0.030418250950570342,-0.15319148936170213,-61.155555555555566,0.39741750358680056,1.4323529411764706,0.5564681724845996,0.940959409594096,2022-07-31,0.002127,7,3
CLA-06B,2022-07-02,1.0,2.0,,18.0,,,22.0,3.31,-18.580416304138197,-51.10538491999489,326.0,489.0,252.0,250.0,137.0,155.0,-0.00398406374501992,-0.29562982005141386,-97.75555555555556,0.5186335403726708,1.5,0.5153374233128835,0.9920634920634921,2022-07-31,0.002127,7,3
CLA-07,2022-07-02,1.335,3.0,,18.0,,,20.0,3.36,-18.64469238815568,-51.05218482324302,322.0,518.0,264.0,239.0,162.0,131.0,-0.04970178926441352,-0.23943661971830985,-78.35555555555555,0.5963020030816641,1.608695652173913,0.5096525096525096,0.9053030303030303,2022-07-31,0.002127,7,3
CLA-08,2022-07-02,1.0,1.8,,20.0,,,30.0,6.63,-18.706763370925028,-51.008782838537705,388.0,576.0,320.0,288.0,209.0,177.0,-0.05263157894736842,-0.20982986767485823,-85.57777777777778,0.5298804780876494,1.4845360824742269,0.5555555555555556,0.9,2022-07-31,0.002127,7,3
CLA-08CS,2022-07-02,4.673,1.5,,20.0,,,24.0,1.89,-18.658334892800493,-51.06757829218299,370.0,487.0,244.0,216.0,152.0,163.0,-0.06086956521739131,-0.23232323232323232,-77.6,0.49846153846153846,1.3162162162162163,0.5010266940451745,0.8852459016393442,2022-07-31,0.002127,7,3
CLA-09,2022-07-02,10.68,0.7,,20.0,,,22.0,2.82,-18.732783800131944,-51.003284514940056,272.0,396.0,330.0,378.0,210.0,244.0,0.06779661016949153,-0.2222222222222222,-104.71111111111111,0.2375,1.4558823529411764,0.8333333333333334,1.1454545454545455,2022-07-31,0.002127,7,3
CLA-ETE,2022-07-02,1.0,,,98.0,0.5,10.0,102.0,3.43,-18.56789782716224,-51.11068187135282,297.0,435.0,288.0,312.0,980.0,342.0,0.04,0.5457413249211357,682.4,0.11969111969111969,1.4646464646464648,0.6620689655172414,1.0833333333333333,2022-07-31,0.002127,7,3
CLA-01,2022-10-04,1.0,1.5,,16.0,,,22.0,7.13,-18.40471469720768,-51.22287716980235,680.0,730.0,700.0,1283.0,508.0,458.0,0.2939989914271306,-0.15894039735099338,-148.97777777777776,0.22895622895622897,1.0735294117647058,0.958904109589041,1.832857142857143,2022-09-17,0.000969,10,4
CLA-02,2022-10-04,1.0,2.0,,14.0,,,20.0,4.42,-18.478620867606217,-51.188607926708855,444.0,508.0,371.0,346.0,251.0,190.0,-0.03486750348675035,-0.19292604501607716,-87.8222222222222,0.45558739255014324,1.1441441441441442,0.7303149606299213,0.9326145552560647,2022-09-17,0.000969,10,4
CLA-03,2022-10-04,1.0,2.0,,12.0,,,18.0,2.21,-18.528218997966466,-51.15191904306638,402.0,429.0,292.0,272.0,178.0,131.0,-0.03546099290780142,-0.2425531914893617,-85.3777777777778,0.5321428571428571,1.0671641791044777,0.6806526806526807,0.9315068493150684,2022-09-17,0.000969,10,4
CLA-04,2022-10-04,1.0,1.5,,16.0,,,22.0,3.65,-18.554869066877227,-51.12675459317855,363.0,424.0,320.0,355.0,327.0,312.0,0.05185185185185185,0.010819165378670788,8.422222222222217,0.15217391304347827,1.1680440771349863,0.7547169811320755,1.109375,2022-09-17,0.000969,10,4
CLA-05,2022-10-04,1.0,1.5,,386.0,,,402.0,8.31,-18.55495622601502,-51.12622947820932,390.0,422.0,274.0,249.0,252.0,178.0,-0.04780114722753346,-0.04182509505703422,-4.933333333333337,0.4066666666666667,1.082051282051282,0.6492890995260664,0.9087591240875912,2022-09-17,0.000969,10,4
CLA-06,2022-10-04,1.0,2.9,,16.0,,,24.0,2.23,-18.56984252661672,-51.10807692400981,536.0,602.0,463.0,456.0,403.0,401.0,-0.007616974972796518,-0.06928406466512702,-48.97777777777776,0.20039880358923232,1.123134328358209,0.7691029900332226,0.9848812095032398,2022-09-17,0.000969,10,4
CLA-06B,2022-10-04,1.001,2.5,,16.0,,,22.0,2.36,-18.580416304138197,-51.10538491999489,396.0,440.0,270.0,250.0,174.0,141.0,-0.038461538461538464,-0.21621621621621623,-73.06666666666666,0.5146299483648882,1.1111111111111112,0.6136363636363636,0.9259259259259259,2022-09-17,0.000969,10,4
CLA-07,2022-10-04,1.0,2.5,,16.0,,,20.0,1.27,-18.64469238815568,-51.05218482324302,483.0,548.0,342.0,316.0,255.0,226.0,-0.03951367781155015,-0.1457286432160804,-66.3777777777778,0.4160206718346253,1.134575569358178,0.6240875912408759,0.9239766081871345,2022-09-17,0.000969,10,4
CLA-08,2022-10-04,1.252,1.2,,28.0,,,34.0,12.8,-18.706763370925028,-51.008782838537705,563.0,620.0,488.0,466.0,432.0,387.0,-0.023060796645702306,-0.06086956521739131,-38.04444444444442,0.2313803376365442,1.1012433392539964,0.7870967741935484,0.9549180327868853,2022-09-17,0.000969,10,4
CLA-08CS,2022-10-04,6.675,2.5,,16.0,,,22.0,3.28,-18.658334892800493,-51.06757829218299,540.0,592.0,377.0,369.0,300.0,269.0,-0.010723860589812333,-0.1137370753323486,-57.80000000000001,0.37514518002322883,1.0962962962962963,0.6368243243243243,0.9787798408488063,2022-09-17,0.000969,10,4
CLA-09,2022-10-04,2.67,0.6,,16.0,,,20.0,2.09,-18.732783800131944,-51.003284514940056,380.0,444.0,351.0,412.0,252.0,209.0,0.0799475753604194,-0.16417910447761194,-73.75555555555553,0.35987748851454826,1.168421052631579,0.7905405405405406,1.1737891737891737,2022-09-17,0.000969,10,4
CLA-ETE,2022-10-04,28.369,,,24.0,0.3,10.0,24.0,3.66,-18.56789782716224,-51.11068187135282,458.0,536.0,367.0,373.0,316.0,324.0,0.008108108108108109,-0.0746705710102489,-43.355555555555554,0.24651162790697675,1.1703056768558953,0.6847014925373134,1.0163487738419619,2022-09-17,0.000969,10,4
CLA-01,2023-01-15,1.0,0.2,,14.0,,,196.0,68.9,-18.40471469720768,-51.22287716980235,1422.0,1858.0,2302.0,2992.0,1552.0,582.0,0.1303362296939932,-0.19460300985988582,-444.2222222222222,0.5229508196721312,1.3066104078762306,1.2389666307857912,1.2997393570807994,2023-01-15,9.897738,1,1
CLA-02,2023-01-15,16.688,0.2,,14.0,,,204.0,77.9,-18.478620867606217,-51.188607926708855,844.0,1214.0,1628.0,1618.0,791.0,306.0,-0.0030807147258163892,-0.34601074824307565,-601.9777777777779,0.5973684210526315,1.438388625592417,1.3410214168039538,0.9938574938574939,2023-01-15,9.897738,1,1
CLA-03,2023-01-15,1.0,0.4,,14.0,,,106.0,35.4,-18.528218997966466,-51.15191904306638,367.0,546.0,292.0,235.0,104.0,41.0,-0.10815939278937381,-0.47474747474747475,-143.3777777777778,0.8603066439522998,1.4877384196185286,0.5347985347985348,0.8047945205479452,2022-12-23,2.084037,1,1
CLA-04,2023-01-15,1.0,0.4,,14.0,,,54.0,60.9,-18.554869066877227,-51.12675459317855,483.0,714.0,684.0,636.0,404.0,345.0,-0.03636363636363636,-0.25735294117647056,-219.73333333333335,0.34844192634560905,1.4782608695652173,0.957983193277311,0.9298245614035088,2022-12-23,2.084037,1,1
CLA-05,2023-01-15,1.0,0.3,,100.0,,,120.0,21.3,-18.55495622601502,-51.12622947820932,480.0,734.0,710.0,587.0,298.0,117.0,-0.09483423284502698,-0.4087301587301587,-306.5777777777778,0.7250293772032902,1.5291666666666666,0.9673024523160763,0.8267605633802817,2022-12-23,2.084037,1,1
CLA-06,2023-01-15,4.45,0.26,,14.0,,,16.0,57.1,-18.56984252661672,-51.10807692400981,472.0,708.0,406.0,408.0,241.0,146.0,0.002457002457002457,-0.2550231839258114,-118.77777777777777,0.65807962529274,1.5,0.5734463276836158,1.0049261083743843,2022-12-23,2.084037,1,1
CLA-06B,2023-01-15,1.0,0.35,,14.0,,,28.0,54.9,-18.580416304138197,-51.10538491999489,372.0,493.0,230.0,176.0,86.0,80.0,-0.1330049261083744,-0.45569620253164556,-117.33333333333334,0.7207678883071553,1.325268817204301,0.4665314401622718,0.7652173913043478,2022-12-23,2.084037,1,1
CLA-07,2023-01-15,1.0,0.65,,16.0,,,26.0,22.4,-18.64469238815568,-51.05218482324302,329.0,393.0,153.0,131.0,120.0,66.0,-0.07746478873239436,-0.12087912087912088,-17.53333333333333,0.7124183006535948,1.1945288753799392,0.3893129770992366,0.8562091503267973,2022-12-23,2.084037,1,1
CLA-08,2023-01-15,2.67,1.0,,16.0,,,124.0,13.8,-18.706763370925028,-51.008782838537705,348.0,408.0,182.0,167.0,172.0,104.0,-0.04297994269340974,-0.02824858757062147,3.8666666666666742,0.59375,1.1724137931034482,0.44607843137254904,0.9175824175824175,2022-12-23,2.084037,1,1
CLA-08CS,2023-01-15,1.0,0.8,,16.0,,,100.0,14.6,-18.658334892800493,-51.06757829218299,318.0,366.0,136.0,105.0,74.0,75.0,-0.12863070539419086,-0.29523809523809524,-51.15555555555555,0.6598639455782312,1.150943396226415,0.37158469945355194,0.7720588235294118,2022-12-23,2.084037,1,1
CLA-09,2023-01-15,1.0,0.3,,16.0,,,42.0,18.6,-18.732783800131944,-51.003284514940056,384.0,471.0,287.0,336.0,171.0,138.0,0.07865168539325842,-0.25327510917030566,-89.51111111111112,0.5467980295566502,1.2265625,0.6093418259023354,1.170731707317073,2022-12-23,2.084037,1,1
CLA-ETE,2023-01-15,230.288,,,206.0,0.7,24.0,248.0,61.5,-18.56789782716224,-51.11068187135282,426.0,592.0,348.0,352.0,515.0,188.0,0.005714285714285714,0.19351100811123986,195.44444444444446,0.517948717948718,1.3896713615023475,0.5878378378378378,1.0114942528735633,2022-12-23,2.084037,1,1
CLA-01,2023-04-10,2.57,1.3,,19.39,,,62.0,1.06,-18.40471469720768,-51.22287716980235,822.0,1196.0,1328.0,1675.0,712.0,371.0,0.11555111555111555,-0.30196078431372547,-445.8666666666668,0.5264837268666241,1.4549878345498783,1.1103678929765886,1.2612951807228916,2023-04-30,0.001757,4,2
CLA-02,2023-04-10,1.08,1.4,,19.0,,,57.0,14.66,-18.478620867606217,-51.188607926708855,280.0,554.0,403.0,324.0,106.0,53.0,-0.10866574965612105,-0.5834970530451866,-234.77777777777777,0.8253706754530478,1.9785714285714286,0.7274368231046932,0.8039702233250621,2023-04-30,0.001757,4,2
CLA-03,2023-04-10,4.37,1.2,,18.34,,,52.0,7.02,-18.528218997966466,-51.15191904306638,240.0,458.0,282.0,218.0,69.0,26.0,-0.128,-0.6068376068376068,-167.48888888888888,0.8925619834710744,1.9083333333333334,0.6157205240174672,0.7730496453900709,2023-04-30,0.001757,4,2
CLA-04,2023-04-10,0.42,0.75,,19.45,,,25.0,26.7,-18.554869066877227,-51.12675459317855,280.0,503.0,483.0,531.0,622.0,474.0,0.047337278106508875,0.1257918552036199,140.60000000000002,0.02968270214943705,1.7964285714285715,0.9602385685884692,1.0993788819875776,2023-04-30,0.001757,4,2
CLA-05,2023-04-10,0.05,0.4,,95.49,,,50.0,11.2,-18.55495622601502,-51.12622947820932,314.0,598.0,564.0,423.0,195.0,112.0,-0.14285714285714285,-0.48616600790513836,-288.64444444444445,0.6845070422535211,1.9044585987261147,0.9431438127090301,0.75,2023-04-30,0.001757,4,2
CLA-06,2023-04-10,1.95,1.1,,23.12,,,25.0,18.55,-18.56984252661672,-51.10807692400981,349.0,608.0,444.0,340.0,143.0,88.0,-0.1326530612244898,-0.5127768313458262,-237.7111111111111,0.7471264367816092,1.7421203438395416,0.7302631578947368,0.7657657657657657,2023-04-30,0.001757,4,2
CLA-06B,2023-04-10,6.26,1.4,,101.08,,,25.0,22.2,-18.580416304138197,-51.10538491999489,330.0,579.0,403.0,297.0,84.0,48.0,-0.15142857142857144,-0.6550308008213552,-255.8888888888889,0.84688995215311,1.7545454545454546,0.696027633851468,0.7369727047146402,2023-04-30,0.001757,4,2
CLA-07,2023-04-10,2.27,1.3,,19.31,,,52.0,20.5,-18.64469238815568,-51.05218482324302,326.0,596.0,424.0,307.0,111.0,48.0,-0.1600547195622435,-0.5850467289719626,-246.15555555555557,0.8509316770186336,1.8282208588957056,0.7114093959731543,0.7240566037735849,2023-04-30,0.001757,4,2
CLA-08,2023-04-10,1.88,1.5,,20.07,,,25.0,20.3,-18.706763370925028,-51.008782838537705,361.0,648.0,449.0,334.0,163.0,53.0,-0.14687100893997446,-0.4673202614379085,-215.60000000000002,0.8487874465049928,1.7950138504155124,0.6929012345679012,0.7438752783964365,2023-04-30,0.001757,4,2
CLA-08CS,2023-04-10,0.2,1.4,,18.73,,,25.0,18.13,-18.658334892800493,-51.06757829218299,339.0,626.0,458.0,317.0,73.0,45.0,-0.18193548387096775,-0.7250470809792844,-311.5777777777778,0.8658718330849479,1.8466076696165192,0.731629392971246,0.6921397379912664,2023-04-30,0.001757,4,2
CLA-09,2023-04-10,0.05,0.8,,17.32,,,25.0,23.6,-18.732783800131944,-51.003284514940056,383.0,645.0,548.0,469.0,156.0,105.0,-0.0776794493608653,-0.5568181818181818,-313.2444444444444,0.72,1.6840731070496084,0.8496124031007752,0.8558394160583942,2023-04-30,0.001757,4,2
CLA-ETE,2023-04-10,86.11,0.5,,55.0,0.7,25.0,66.0,18.38,-18.56789782716224,-51.11068187135282,301.0,598.0,460.0,328.0,228.0,128.0,-0.16751269035532995,-0.3372093023255814,-172.97777777777776,0.6473829201101928,1.9867109634551494,0.7692307692307693,0.7130434782608696,2023-04-30,0.001757,4,2
CLA-01,2023-07-25,1.0,1.6,,14.0,,,26.0,6.19,-18.40471469720768,-51.22287716980235,461.0,662.0,530.0,844.0,320.0,331.0,0.22852983988355166,-0.24705882352941178,-174.6222222222222,0.3333333333333333,1.4360086767895879,0.8006042296072508,1.5924528301886793,2023-08-03,0.001638,7,3
CLA-02,2023-07-25,1.0,3.0,,16.0,,,38.0,3.47,-18.478620867606217,-51.188607926708855,296.0,406.0,223.0,175.0,111.0,67.0,-0.12060301507537688,-0.33532934131736525,-84.26666666666665,0.7167019027484144,1.3716216216216217,0.5492610837438424,0.7847533632286996,2023-08-03,0.001638,7,3
CLA-03,2023-07-25,1.0,3.2,,16.0,,,28.0,1.62,-18.528218997966466,-51.15191904306638,271.0,324.0,122.0,95.0,59.0,51.0,-0.12442396313364056,-0.34806629834254144,-50.37777777777778,0.728,1.1955719557195572,0.3765432098765432,0.7786885245901639,2023-07-01,0.001157,7,3
CLA-04,2023-07-25,1.0,3.5,,16.0,,,22.0,2.83,-18.554869066877227,-51.12675459317855,285.0,412.0,328.0,482.0,790.0,579.0,0.19012345679012346,0.41323792486583183,417.3777777777778,-0.16851664984863773,1.4456140350877194,0.7961165048543689,1.4695121951219512,2023-07-01,0.001157,7,3
CLA-05,2023-07-25,1.0,3.0,,124.0,,,136.0,5.48,-18.55495622601502,-51.12622947820932,353.0,505.0,338.0,245.0,138.0,145.0,-0.1595197255574614,-0.42016806722689076,-165.68888888888887,0.5538461538461539,1.4305949008498584,0.6693069306930693,0.7248520710059172,2023-07-01,0.001157,7,3
CLA-06,2023-07-25,1.0,2.5,,20.0,,,88.0,2.04,-18.56984252661672,-51.10807692400981,299.0,470.0,228.0,183.0,109.0,125.0,-0.10948905109489052,-0.35311572700296734,-100.6888888888889,0.5798319327731093,1.5719063545150502,0.4851063829787234,0.8026315789473685,2023-07-01,0.001157,7,3
CLA-06B,2023-07-25,2.67,3.0,,18.0,,,42.0,4.21,-18.580416304138197,-51.10538491999489,291.0,410.0,211.0,138.0,62.0,68.0,-0.20916905444126074,-0.5457875457875457,-123.57777777777778,0.7154811715481172,1.4089347079037802,0.5146341463414634,0.6540284360189573,2023-07-01,0.001157,7,3
CLA-07,2023-07-25,1.0,2.5,,18.0,,,30.0,2.87,-18.64469238815568,-51.05218482324302,334.0,456.0,212.0,143.0,77.0,66.0,-0.19436619718309858,-0.4671280276816609,-109.04444444444445,0.7471264367816092,1.3652694610778444,0.4649122807017544,0.6745283018867925,2023-07-01,0.001157,7,3
CLA-08,2023-07-25,1.0,3.0,,20.0,,,50.0,2.43,-18.706763370925028,-51.008782838537705,332.0,495.0,228.0,175.0,135.0,90.0,-0.1315136476426799,-0.256198347107438,-68.46666666666667,0.6923076923076923,1.4909638554216869,0.46060606060606063,0.7675438596491229,2023-07-01,0.001157,7,3
CLA-08CS,2023-07-25,1.0,2.5,,18.0,,,98.0,2.26,-18.658334892800493,-51.06757829218299,348.0,463.0,226.0,151.0,75.0,82.0,-0.1989389920424403,-0.5016611295681063,-125.4,0.6990825688073394,1.3304597701149425,0.48812095032397407,0.668141592920354,2023-07-01,0.001157,7,3
CLA-09,2023-07-25,1.0,0.8,,18.0,,,30.0,2.92,-18.732783800131944,-51.003284514940056,280.0,344.0,214.0,264.0,154.0,128.0,0.10460251046025104,-0.16304347826086957,-44.71111111111111,0.4576271186440678,1.2285714285714286,0.622093023255814,1.233644859813084,2023-07-01,0.001157,7,3
CLA-ETE,2023-07-25,1.0,0.6,,24.0,0.1,10.0,38.0,5.48,-18.56789782716224,-51.11068187135282,298.0,420.0,233.0,214.0,385.0,172.0,-0.042505592841163314,0.2459546925566343,162.84444444444443,0.4189189189189189,1.4093959731543624,0.5547619047619048,0.9184549356223176,2023-07-01,0.001157,7,3
CLA-01,2023-10-04,3.004,1.0,,18.0,,,24.0,17.7,-18.40471469720768,-51.22287716980235,653.0,834.0,768.0,819.0,598.0,540.0,0.03213610586011342,-0.12445095168374817,-129.4666666666667,0.21397379912663755,1.2771822358346094,0.920863309352518,1.06640625,2023-09-17,0.011132,10,4
CLA-02,2023-10-04,1.0,2.0,,18.0,,,24.0,3.14,-18.478620867606217,-51.188607926708855,353.0,470.0,317.0,308.0,202.0,155.0,-0.0144,-0.22157996146435452,-86.19999999999999,0.504,1.3314447592067988,0.674468085106383,0.9716088328075709,2023-09-17,0.011132,10,4
CLA-03,2023-10-04,5.34,2.0,,18.0,,,22.0,3.19,-18.528218997966466,-51.15191904306638,368.0,443.0,247.0,220.0,147.0,102.0,-0.057815845824411134,-0.25380710659898476,-74.22222222222223,0.6256880733944954,1.203804347826087,0.5575620767494357,0.8906882591093117,2023-10-19,0.001188,10,4
CLA-04,2023-10-04,3.671,4.0,,266.0,,,350.0,2.58,-18.554869066877227,-51.12675459317855,384.0,463.0,376.0,554.0,576.0,661.0,0.1913978494623656,0.21008403361344538,149.33333333333331,-0.17615658362989323,1.2057291666666667,0.8120950323974082,1.4734042553191489,2023-10-19,0.001188,10,4
CLA-05,2023-10-04,1.0,1.5,,294.0,,,306.0,9.17,-18.55495622601502,-51.12622947820932,412.0,492.0,334.0,301.0,261.0,237.0,-0.05196850393700787,-0.1226890756302521,-55.75555555555553,0.3497942386831276,1.1941747572815533,0.6788617886178862,0.9011976047904192,2023-10-19,0.001188,10,4
CLA-06,2023-10-04,7.676,4.0,,22.0,,,30.0,3.15,-18.56984252661672,-51.10807692400981,357.0,378.0,219.0,223.0,200.0,215.0,0.00904977375565611,-0.045346062052505964,-18.28888888888889,0.2748735244519393,1.0588235294117647,0.5793650793650794,1.0182648401826484,2023-10-19,0.001188,10,4
CLA-06B,2023-10-04,1.0,5.0,,20.0,,,28.0,1.29,-18.580416304138197,-51.10538491999489,326.0,360.0,214.0,196.0,161.0,145.0,-0.04390243902439024,-0.14133333333333334,-40.73333333333332,0.42574257425742573,1.1042944785276074,0.5944444444444444,0.9158878504672897,2023-10-19,0.001188,10,4
CLA-07,2023-10-04,3.338,4.0,,20.0,,,38.0,2.65,-18.64469238815568,-51.05218482324302,329.0,352.0,198.0,193.0,170.0,124.0,-0.01278772378516624,-0.07608695652173914,-14.844444444444434,0.4789915966386555,1.0699088145896656,0.5625,0.9747474747474747,2023-10-19,0.001188,10,4
CLA-08,2023-10-04,1.0,5.0,,22.0,,,34.0,1.75,-18.706763370925028,-51.008782838537705,361.0,407.0,238.0,241.0,272.0,177.0,0.006263048016701462,0.06666666666666667,44.844444444444434,0.3938356164383562,1.1274238227146813,0.5847665847665847,1.0126050420168067,2023-10-19,0.001188,10,4
CLA-08CS,2023-10-04,1.0,4.5,,20.0,,,28.0,1.41,-18.658334892800493,-51.06757829218299,349.0,375.0,204.0,184.0,154.0,142.0,-0.05154639175257732,-0.13966480446927373,-38.97777777777779,0.4506769825918762,1.0744985673352436,0.544,0.9019607843137255,2023-10-19,0.001188,10,4
CLA-01,2024-01-20,1.0,0.7,,14.0,,,16.0,22.3,-18.40471469720768,-51.22287716980235,1034.0,1382.0,1670.0,2091.0,954.0,524.0,0.11193831427811753,-0.2728658536585366,-512.2666666666667,0.45015739769150054,1.3365570599613152,1.2083936324167872,1.2520958083832336,2024-02-14,21.4793,1,1
CLA-02,2024-01-20,1.0,1.0,,14.0,,,70.0,10.4,-18.478620867606217,-51.188607926708855,984.0,1318.0,1334.0,1269.0,682.0,624.0,-0.024971187091817133,-0.32341269841269843,-525.7777777777778,0.3573635427394439,1.339430894308943,1.0121396054628224,0.9512743628185907,2024-02-14,21.4793,1,1
CLA-03,2024-01-20,1.669,1.4,,14.0,,,64.0,8.0,-18.528218997966466,-51.15191904306638,376.0,625.0,380.0,286.0,0.0,23.0,-0.14114114114114115,-1.0,-316.5333333333333,0.9290123456790124,1.6622340425531914,0.608,0.7526315789473684,2024-01-22,1.159826,1,1
CLA-04,2024-01-20,3.338,2.5,,16.0,,,46.0,19.8,-18.554869066877227,-51.12675459317855,364.0,640.0,618.0,707.0,1058.0,678.0,0.06716981132075471,0.26252983293556087,429.33333333333337,-0.028831562974203338,1.7582417582417582,0.965625,1.1440129449838188,2024-01-22,1.159826,1,1
